"idobservation","nomedevice","tempo1","tempo2","tempo3","tempo4","tempo5","timestamp_column"
941647,"images",0.817176,1.274773,0.000028,0.244845,3.289756,"2024-09-26 21:50:07"
905088,"images",0.744340,1.172001,0.000029,0.249885,2.714925,"2024-09-26 13:19:15"
942364,"images",0.970197,1.426073,0.000030,0.243822,3.995798,"2024-09-26 22:00:37"
938124,"images",0.724285,1.160939,0.000027,0.291378,2.696629,"2024-09-26 21:00:23"
942192,"images",0.887126,1.268001,0.000028,0.242803,3.670571,"2024-09-26 21:58:30"
925962,"images",0.900244,0.803363,0.000030,0.245304,3.676762,"2024-09-26 18:10:43"
933947,"images",0.934227,1.173663,0.000029,0.245964,2.925020,"2024-09-26 20:02:40"
939626,"images",0.994227,1.410556,0.000035,0.246357,3.190041,"2024-09-26 21:23:03"
941460,"images",0.999731,1.192111,0.000032,0.255623,2.580912,"2024-09-26 21:46:40"
943150,"images",0.776875,0.713967,0.000031,0.247958,3.729706,"2024-09-26 22:12:41"
907488,"images",0.966657,1.063753,0.000032,0.247942,3.668111,"2024-09-26 13:54:14"
904246,"images",0.977468,1.438503,0.000032,0.250265,2.060363,"2024-09-26 13:09:56"
925742,"images",0.880119,1.399931,0.000038,0.246955,2.586110,"2024-09-26 18:08:02"
909177,"images",1.290468,1.399281,0.000028,0.246953,1.964619,"2024-09-26 14:14:58"
933036,"images",0.961425,1.092305,0.000031,0.253613,3.437302,"2024-09-26 19:48:54"
910317,"images",0.764258,1.174384,0.000030,0.243185,2.072263,"2024-09-26 14:32:36"
927291,"images",0.954201,1.170291,0.000032,0.251199,2.782831,"2024-09-26 18:31:04"
914448,"images",0.942702,0.833784,0.000031,0.249562,4.258159,"2024-09-26 15:30:40"
940861,"images",0.994716,1.395931,0.000031,0.242847,3.161568,"2024-09-26 21:37:54"
937337,"images",0.730633,1.381272,0.000027,0.241858,2.637124,"2024-09-26 20:48:38"
922140,"images",0.968392,1.277871,0.000031,0.248612,4.183905,"2024-09-26 17:17:40"
933303,"images",0.934059,1.159608,0.000031,0.243955,5.472622,"2024-09-26 19:52:17"
921175,"images",0.962125,1.180351,0.000031,0.242078,3.482074,"2024-09-26 17:02:54"
916810,"images",0.951994,0.826952,0.000031,0.253130,3.703757,"2024-09-26 16:02:06"
939215,"images",0.766565,1.181537,0.000027,0.256733,2.462827,"2024-09-26 21:16:43"
911093,"images",0.817146,1.050135,0.000027,0.246217,4.336492,"2024-09-26 14:44:10"
902542,"images",1.006267,1.959717,0.000061,0.248302,4.110414,"2024-09-26 12:44:24"
944433,"images",0.958618,1.073976,0.000032,0.245601,4.082170,"2024-09-26 22:27:45"
929709,"images",0.977296,1.190832,0.000031,0.247022,3.734378,"2024-09-26 19:02:18"
931920,"images",0.951143,1.630064,0.000030,0.262591,4.414826,"2024-09-26 19:35:21"
914837,"images",0.758201,1.055385,0.000027,0.251383,3.332739,"2024-09-26 15:36:00"
902519,"images",0.996988,1.072376,0.000031,0.254985,4.358453,"2024-09-26 12:43:36"
922777,"images",0.975126,1.059678,0.000029,0.249932,3.542509,"2024-09-26 17:27:20"
911914,"images",0.957590,1.232704,0.000031,0.246113,4.261922,"2024-09-26 14:56:18"
933464,"images",0.906066,0.840219,0.000031,0.244700,3.377265,"2024-09-26 19:54:28"
924181,"images",0.926932,0.829969,0.000032,0.251938,3.387331,"2024-09-26 17:48:18"
911964,"images",0.763931,1.286984,0.000026,0.243493,2.801484,"2024-09-26 14:56:30"
902971,"images",0.959131,1.052812,0.000029,0.248320,4.026774,"2024-09-26 12:50:24"
921631,"images",0.997678,1.425550,0.000031,0.253419,4.081889,"2024-09-26 17:10:00"
916306,"images",0.970617,1.079848,0.000029,0.249672,4.179145,"2024-09-26 15:57:26"
926553,"images",0.955931,0.812421,0.000032,0.245722,4.403305,"2024-09-26 18:19:48"
938697,"images",0.760485,1.170001,0.000028,0.246360,3.445886,"2024-09-26 21:09:52"
916276,"images",0.774950,1.161847,0.000028,0.245927,4.039697,"2024-09-26 15:57:29"
925877,"images",0.979702,1.548352,0.000031,0.259097,4.188833,"2024-09-26 18:09:41"
919780,"images",0.953474,1.313105,0.000031,0.240925,4.366656,"2024-09-26 16:45:59"
920319,"images",0.969754,1.283058,0.000031,0.248583,3.272238,"2024-09-26 16:52:53"
924972,"images",3.420609,1.080087,0.000042,0.248283,3.254905,"2024-09-26 17:55:54"
918306,"images",0.963684,1.208725,0.000030,0.252957,3.306393,"2024-09-26 16:23:53"
925011,"images",0.973762,1.073001,0.000029,0.246336,2.056150,"2024-09-26 17:56:37"
909864,"images",0.969540,1.293727,0.000031,0.247880,2.054557,"2024-09-26 14:25:22"
910981,"images",0.929201,0.811035,0.000054,0.249632,2.768824,"2024-09-26 14:42:18"
913293,"images",1.009963,1.049610,0.000032,0.283379,2.712003,"2024-09-26 15:14:05"
915418,"images",0.927353,0.826919,0.000032,0.249285,4.628280,"2024-09-26 15:44:26"
927890,"images",1.015484,1.187888,0.000032,0.248249,3.920719,"2024-09-26 18:39:56"
923654,"images",0.980186,1.186926,0.000035,0.247441,4.178477,"2024-09-26 17:40:30"
932707,"images",0.950620,0.823157,0.000032,0.247513,2.582061,"2024-09-26 19:43:31"
928059,"images",0.953083,1.182241,0.000030,0.251421,2.097249,"2024-09-26 18:41:27"
937000,"images",0.741001,1.073088,0.000050,0.242545,3.952891,"2024-09-26 20:44:14"
941829,"images",0.959469,1.183992,0.000033,0.243877,3.853627,"2024-09-26 21:52:39"
904294,"images",0.957060,0.839012,0.000033,0.248797,4.075310,"2024-09-26 13:10:53"
912607,"images",0.775516,1.291039,0.000029,0.245526,3.844182,"2024-09-26 15:05:27"
939988,"images",0.971947,2.013933,0.000032,0.247835,2.703727,"2024-09-26 21:27:17"
939416,"images",0.959603,1.409445,0.000031,0.243818,4.072993,"2024-09-26 21:20:00"
934888,"images",0.957982,1.314064,0.000032,0.249307,4.348122,"2024-09-26 20:15:55"
944823,"images",0.827399,1.203985,0.000028,0.250326,3.604861,"2024-09-26 22:34:02"
943029,"images",0.923135,1.275838,0.000029,0.243026,4.064714,"2024-09-26 22:10:40"
928142,"images",0.958109,1.179628,0.000032,0.248467,3.283797,"2024-09-26 18:43:39"
910405,"images",0.955922,0.716980,0.000032,0.249107,4.214871,"2024-09-26 14:33:56"
939307,"images",0.690514,0.820014,0.000028,0.246329,2.161031,"2024-09-26 21:18:09"
903333,"images",0.970232,1.062948,0.000032,0.368995,4.234398,"2024-09-26 12:56:08"
912252,"images",1.196222,1.655654,0.000034,0.254617,3.845427,"2024-09-26 15:01:03"
915908,"images",0.934001,0.832434,0.000032,0.247060,4.478505,"2024-09-26 15:51:27"
935776,"images",0.971267,1.204040,0.000031,0.245902,4.682298,"2024-09-26 20:28:48"
934930,"images",0.921170,0.935721,0.000032,0.266439,2.216859,"2024-09-26 20:16:49"
909245,"images",0.995962,1.180933,0.000031,0.243937,2.444609,"2024-09-26 14:16:54"
919710,"images",0.975704,1.065597,0.000031,0.258546,4.165736,"2024-09-26 16:44:42"
940952,"images",0.986149,2.070234,0.000033,0.246281,3.925861,"2024-09-26 21:38:41"
937071,"images",0.972940,1.290681,0.000031,0.261537,4.273722,"2024-09-26 20:44:50"
941541,"images",1.002630,1.313219,0.000036,0.252809,3.136813,"2024-09-26 21:48:23"
932832,"images",0.968001,0.815103,0.000033,0.259070,4.225486,"2024-09-26 19:45:48"
912063,"images",0.741672,1.279532,0.000027,0.244604,3.597178,"2024-09-26 14:57:52"
902226,"images",0.979450,1.280640,0.000033,0.243919,4.342845,"2024-09-26 12:39:34"
936222,"images",1.005024,1.524171,0.000031,0.248644,3.272811,"2024-09-26 20:33:14"
929404,"images",0.960235,1.174157,0.000032,0.251154,3.310219,"2024-09-26 18:58:24"
935670,"images",0.917364,0.702733,0.000031,0.247108,4.231213,"2024-09-26 20:27:17"
940660,"images",0.728955,1.282168,0.000026,0.246120,2.760181,"2024-09-26 21:34:43"
912854,"images",1.272307,1.290897,0.000050,0.252015,3.708294,"2024-09-26 15:07:09"
925239,"images",0.980840,1.290835,0.000031,0.253075,3.453648,"2024-09-26 18:00:15"
922768,"images",1.010421,1.641452,0.000031,0.247522,4.309319,"2024-09-26 17:27:12"
926082,"images",0.925161,0.826714,0.000029,0.255060,3.587020,"2024-09-26 18:13:04"
914379,"images",0.961379,1.061375,0.000031,0.250645,4.275723,"2024-09-26 15:29:47"
918033,"images",0.987435,1.192364,0.000030,0.251740,2.735603,"2024-09-26 16:20:06"
924050,"images",0.959607,1.057944,0.000030,0.240643,4.258299,"2024-09-26 17:47:02"
929185,"images",0.760101,1.288396,0.000030,0.252866,2.535288,"2024-09-26 18:55:01"
905647,"images",0.728612,0.927383,0.000027,0.249649,3.796604,"2024-09-26 13:26:53"
911780,"images",0.744412,1.172418,0.000027,0.245515,3.992382,"2024-09-26 14:54:10"
931023,"images",0.828238,1.278466,0.000028,0.246689,3.210804,"2024-09-26 19:22:27"
941465,"images",0.810435,1.173508,0.000031,0.245972,2.263488,"2024-09-26 21:46:53"
926492,"images",0.749359,1.176467,0.000028,0.253321,4.019875,"2024-09-26 18:19:27"
915736,"images",0.959698,1.061390,0.000033,0.508957,3.690348,"2024-09-26 15:49:34"
927914,"images",0.997514,0.834200,0.000033,0.259061,3.462102,"2024-09-26 18:40:04"
940897,"images",0.973681,1.200073,0.000030,0.247501,3.894712,"2024-09-26 21:38:34"
940853,"images",0.935472,1.390950,0.000031,0.250537,4.137583,"2024-09-26 21:37:40"
929557,"images",0.967569,1.401228,0.000031,0.247425,4.236058,"2024-09-26 19:00:16"
925059,"images",0.790885,0.941230,0.000029,0.247410,3.616126,"2024-09-26 17:57:30"
933858,"images",0.709047,1.292186,0.000036,0.244758,3.714827,"2024-09-26 20:00:21"
925814,"images",0.978192,1.184761,0.000034,0.252896,3.429082,"2024-09-26 18:08:47"
935407,"images",0.757176,0.812790,0.000027,0.250663,3.244235,"2024-09-26 20:23:17"
910709,"images",0.739729,0.819632,0.000047,0.250655,4.093017,"2024-09-26 14:38:11"
932607,"images",0.955053,1.238980,0.000031,0.257811,2.689130,"2024-09-26 19:42:22"
919030,"images",0.968014,1.071420,0.000031,0.248787,3.398885,"2024-09-26 16:34:50"
941248,"images",0.922779,1.171596,0.000031,0.243303,3.752497,"2024-09-26 21:43:19"
926573,"images",0.757293,1.281921,0.000029,0.246597,2.706685,"2024-09-26 18:20:35"
932115,"images",0.755077,1.213907,0.000028,0.244281,3.931464,"2024-09-26 19:37:52"
920563,"images",0.928827,0.816015,0.000034,0.252462,3.423564,"2024-09-26 16:54:41"
940182,"images",0.960572,1.061851,0.000032,0.247580,5.907614,"2024-09-26 21:28:54"
930116,"images",0.770636,1.303599,0.000028,0.250593,3.335643,"2024-09-26 19:08:36"
923816,"images",0.967279,1.066510,0.000032,0.250202,3.676890,"2024-09-26 17:43:21"
918542,"images",0.978626,1.306307,0.000030,0.250303,4.291153,"2024-09-26 16:28:01"
916846,"images",0.888437,1.312092,0.000033,0.246411,4.323658,"2024-09-26 16:02:56"
918398,"images",0.961424,1.292382,0.000030,0.247999,2.961635,"2024-09-26 16:26:07"
944434,"images",1.016581,1.179328,0.000031,0.250073,3.093930,"2024-09-26 22:27:45"
916636,"images",0.999684,1.184549,0.000034,0.248410,4.049800,"2024-09-26 16:00:22"
939325,"images",0.968398,1.188549,0.000030,0.263292,3.784077,"2024-09-26 21:18:27"
930829,"images",0.950912,0.831820,0.000032,0.251097,3.129969,"2024-09-26 19:19:21"
926636,"images",0.988417,0.814610,0.000031,0.250675,4.404706,"2024-09-26 18:21:05"
943465,"images",0.946065,0.842607,0.000031,0.248261,3.403920,"2024-09-26 22:16:50"
915081,"images",0.747502,1.169635,0.000049,0.519663,4.311730,"2024-09-26 15:40:04"
922775,"images",0.970211,1.850626,0.000032,0.245396,3.843954,"2024-09-26 17:27:18"
919857,"images",0.781031,1.389160,0.000028,0.243976,2.751439,"2024-09-26 16:46:54"
921654,"images",0.979871,0.823327,0.000034,0.247533,4.464199,"2024-09-26 17:09:57"
937870,"images",0.831142,1.277552,0.000025,0.243464,3.909022,"2024-09-26 20:56:44"
911694,"images",0.737939,1.162671,0.000027,0.241928,3.125087,"2024-09-26 14:53:04"
939727,"images",0.953641,0.712261,0.000032,0.243881,2.509173,"2024-09-26 21:24:26"
924957,"images",0.991558,1.062390,0.000032,0.243006,4.241398,"2024-09-26 17:55:40"
923648,"images",0.993647,1.493857,0.000032,0.245812,4.707199,"2024-09-26 17:40:18"
911971,"images",1.246045,0.824024,0.000027,0.250944,2.536511,"2024-09-26 14:56:49"
922117,"images",1.002445,1.207279,0.000032,0.249772,2.421188,"2024-09-26 17:16:35"
908428,"images",0.721895,1.285664,0.000027,0.244479,3.436696,"2024-09-26 14:07:54"
931964,"images",0.753472,1.274060,0.000032,0.287221,3.906172,"2024-09-26 19:36:37"
941687,"images",0.764212,1.378055,0.000027,0.247313,3.691689,"2024-09-26 21:50:46"
909825,"images",0.766819,0.806662,0.000028,0.248442,3.974746,"2024-09-26 14:24:51"
917616,"images",0.751312,1.180986,0.000030,0.241089,2.077894,"2024-09-26 16:13:39"
927242,"images",0.971904,1.506289,0.000032,0.245628,4.391078,"2024-09-26 18:30:16"
913801,"images",0.951582,1.295982,0.000031,0.256675,3.691096,"2024-09-26 15:21:47"
928951,"images",0.765384,1.075379,0.000041,0.250370,2.471153,"2024-09-26 18:52:34"
918209,"images",0.996391,0.927465,0.000031,0.244955,2.398558,"2024-09-26 16:22:24"
929585,"images",0.781164,1.161863,0.000027,0.249855,4.084424,"2024-09-26 19:01:17"
909925,"images",0.982851,1.394904,0.000032,0.248119,2.678278,"2024-09-26 14:26:18"
942049,"images",0.801047,0.702258,0.000027,0.246011,1.666721,"2024-09-26 21:56:23"
941772,"images",0.757270,1.288964,0.000027,0.243118,2.434771,"2024-09-26 21:51:24"
939331,"images",0.929671,1.186922,0.000032,0.245131,4.042326,"2024-09-26 21:18:39"
920805,"images",1.003055,1.199348,0.000031,0.245902,3.016160,"2024-09-26 16:57:13"
940900,"images",0.938519,1.313132,0.000033,0.245940,4.263577,"2024-09-26 21:38:39"
905474,"images",0.819348,1.272444,0.000029,0.243847,3.660189,"2024-09-26 13:23:59"
922441,"images",0.740478,1.188793,0.000028,0.247420,2.951916,"2024-09-26 17:22:10"
